GMT Time Correction = -28800
Lg20 (Basic Log) Log:
Rec #,Date ,Time,       IntTemp [C],       WetDryState
    536,8/12/2012, 18:39:59,             11.97,                 1
    537,8/12/2012, 18:40:29,             11.97,                 1
    538,8/12/2012, 18:40:59,              9.06,                 0
    539,8/12/2012, 18:41:29,              8.08,                 0
    540,8/12/2012, 18:41:59,              8.17,                 0
    541,8/12/2012, 18:42:29,              7.89,                 0
    542,8/12/2012, 18:42:59,              8.17,                 0
    543,8/12/2012, 18:43:29,              8.17,                 0
    544,8/12/2012, 18:43:59,              7.94,                 0
    545,8/12/2012, 18:44:29,              8.17,                 0
    546,8/12/2012, 18:44:59,              8.31,                 0
    547,8/12/2012, 18:45:29,              8.27,                 0
    548,8/12/2012, 18:45:59,              8.31,                 0
    549,8/12/2012, 18:46:29,              8.45,                 1
    550,8/12/2012, 18:46:59,              9.06,                 1
    551,8/12/2012, 18:47:29,              9.81,                 1
    552,8/12/2012, 18:47:59,             10.28,                 1
    553,8/12/2012, 18:48:29,             10.84,                 1
    554,8/12/2012, 18:48:59,             11.59,                 1
    555,8/12/2012, 18:49:29,             11.50,                 1
    556,8/12/2012, 18:49:59,             11.97,                 1
    557,8/12/2012, 18:50:29,             11.97,                 1
    558,8/12/2012, 18:50:59,             11.97,                 1
    559,8/12/2012, 18:51:29,             11.97,                 1
    560,8/12/2012, 18:51:59,             11.13,                 0
    561,8/12/2012, 18:52:29,              8.45,                 0
    562,8/12/2012, 18:52:59,              7.80,                 0
    563,8/12/2012, 18:53:29,              7.70,                 0
    564,8/12/2012, 18:53:59,              7.66,                 0
    565,8/12/2012, 18:54:29,              7.61,                 0
    566,8/12/2012, 18:54:59,              7.52,                 0
    567,8/12/2012, 18:55:29,              7.56,                 0
    568,8/12/2012, 18:55:59,              7.52,                 0
    569,8/12/2012, 18:56:29,              7.52,                 0
    570,8/12/2012, 18:56:59,              7.56,                 0
    571,8/12/2012, 18:57:29,              7.61,                 0
    572,8/12/2012, 18:57:59,              7.89,                 1
    573,8/12/2012, 18:58:29,              8.97,                 0
    574,8/12/2012, 18:58:59,              8.83,                 0
    575,8/12/2012, 18:59:29,              8.50,                 0
    576,8/12/2012, 18:59:59,              8.45,                 0
    577,8/12/2012, 19:00:29,              8.50,                 0
    578,8/12/2012, 19:00:59,              8.50,                 0
    579,8/12/2012, 19:01:29,              8.55,                 0
    580,8/12/2012, 19:01:59,              8.59,                 0
    581,8/12/2012, 19:02:29,              8.50,                 0
    582,8/12/2012, 19:02:59,              8.64,                 0
    583,8/12/2012, 19:03:29,              8.73,                 0
    584,8/12/2012, 19:03:59,              8.83,                 0
    585,8/12/2012, 19:04:29,              8.73,                 0
    586,8/12/2012, 19:04:59,              8.73,                 0
    587,8/12/2012, 19:05:29,              8.73,                 0
    588,8/12/2012, 19:05:59,              8.41,                 0
    589,8/12/2012, 19:06:29,              8.41,                 0
    590,8/12/2012, 19:06:59,              8.73,                 1
    591,8/12/2012, 19:07:29,             10.33,                 1
    592,8/12/2012, 19:07:59,              9.44,                 0
    593,8/12/2012, 19:08:29,              8.88,                 0
    594,8/12/2012, 19:08:59,              8.73,                 1
    595,8/12/2012, 19:09:29,              9.02,                 1
    596,8/12/2012, 19:09:59,             10.05,                 1
    597,8/12/2012, 19:10:29,             11.50,                 1
    598,8/12/2012, 19:10:59,             11.97,                 1
    599,8/12/2012, 19:11:29,             11.97,                 1
    600,8/12/2012, 19:11:59,             11.97,                 1
    601,8/12/2012, 19:12:29,             11.97,                 1
    602,8/12/2012, 19:12:59,             11.97,                 1
    603,8/12/2012, 19:13:29,             11.97,                 1
    604,8/12/2012, 19:13:59,             11.97,                 0
    605,8/12/2012, 19:14:29,              8.97,                 0
    606,8/12/2012, 19:14:59,              8.22,                 0
    607,8/12/2012, 19:15:29,              8.31,                 1
    608,8/12/2012, 19:15:59,              8.41,                 1
    609,8/12/2012, 19:16:29,              8.92,                 1
    610,8/12/2012, 19:16:59,              9.77,                 1
    611,8/12/2012, 19:17:29,              9.67,                 0
    612,8/12/2012, 19:17:59,              8.36,                 0
    613,8/12/2012, 19:18:29,              8.08,                 0
    614,8/12/2012, 19:18:59,              8.22,                 0
    615,8/12/2012, 19:19:29,              7.98,                 0
    616,8/12/2012, 19:19:59,              8.22,                 0
    617,8/12/2012, 19:20:29,              8.13,                 0
    618,8/12/2012, 19:20:59,              7.94,                 0
    619,8/12/2012, 19:21:29,              8.27,                 0
    620,8/12/2012, 19:21:59,              8.17,                 0
    621,8/12/2012, 19:22:29,              7.94,                 0
    622,8/12/2012, 19:22:59,              8.27,                 0
    623,8/12/2012, 19:23:29,              8.22,                 1
    624,8/12/2012, 19:23:59,              8.31,                 1
    625,8/12/2012, 19:24:29,              8.45,                 1
    626,8/12/2012, 19:24:59,              8.36,                 0
    627,8/12/2012, 19:25:29,              7.94,                 0
    628,8/12/2012, 19:25:59,              8.03,                 0
    629,8/12/2012, 19:26:29,              8.13,                 0
    630,8/12/2012, 19:26:59,              7.84,                 0
    631,8/12/2012, 19:27:29,              8.08,                 0
    632,8/12/2012, 19:27:59,              8.08,                 0
    633,8/12/2012, 19:28:29,              7.84,                 0
    634,8/12/2012, 19:28:59,              8.08,                 0
    635,8/12/2012, 19:29:29,              7.94,                 0
    636,8/12/2012, 19:29:59,              7.98,                 0
    637,8/12/2012, 19:30:29,              8.17,                 0
    638,8/12/2012, 19:30:59,              7.89,                 0
    639,8/12/2012, 19:31:29,              8.17,                 0
    640,8/12/2012, 19:31:59,              8.31,                 0
    641,8/12/2012, 19:32:29,              8.31,                 0
    642,8/12/2012, 19:32:59,              8.27,                 0
    643,8/12/2012, 19:33:29,              8.22,                 0
    644,8/12/2012, 19:33:59,              8.27,                 0
    645,8/12/2012, 19:34:29,              8.31,                 0
    646,8/12/2012, 19:34:59,              8.27,                 0
    647,8/12/2012, 19:35:29,              8.31,                 0
    648,8/12/2012, 19:35:59,              8.31,                 0
    649,8/12/2012, 19:36:29,              8.36,                 0
    650,8/12/2012, 19:36:59,              8.31,                 0
    651,8/12/2012, 19:37:29,              8.27,                 0
    652,8/12/2012, 19:37:59,              8.27,                 0
    653,8/12/2012, 19:38:29,              8.31,                 0
    654,8/12/2012, 19:38:59,              8.31,                 0
    655,8/12/2012, 19:39:29,              8.31,                 0
    656,8/12/2012, 19:39:59,              8.31,                 0
    657,8/12/2012, 19:40:29,              8.31,                 0
    658,8/12/2012, 19:40:59,              8.31,                 0
    659,8/12/2012, 19:41:29,              8.31,                 0
    660,8/12/2012, 19:41:59,              8.36,                 0
    661,8/12/2012, 19:42:29,              8.36,                 0
    662,8/12/2012, 19:42:59,              8.27,                 0
    663,8/12/2012, 19:43:29,              8.45,                 0
    664,8/12/2012, 19:43:59,              8.41,                 0
    665,8/12/2012, 19:44:29,              8.31,                 0
    666,8/12/2012, 19:44:59,              8.41,                 0
    667,8/12/2012, 19:45:29,              8.41,                 0
    668,8/12/2012, 19:45:59,              8.31,                 0
    669,8/12/2012, 19:46:29,              8.31,                 0
    670,8/12/2012, 19:46:59,              8.27,                 0
