GMT Time Correction = -28800
Lg10 (Conditional) Log:
Rec #,Date ,Time,  Pressure [dBars],       IntTemp [C]
   3815,8/14/2012, 20:36:19,             -0.16,              4.49
   3816,8/14/2012, 20:36:39,              0.14,              4.32
   3817,8/14/2012, 20:37:39,             -0.16,              4.49
   3818,8/14/2012, 20:37:59,              0.22,              4.32
   3819,8/14/2012, 20:39:19,             -0.18,              4.32
   3820,8/14/2012, 20:40:39,             -0.16,              4.37
   3821,8/14/2012, 20:40:59,             -0.13,              4.26
   3822,8/14/2012, 20:41:19,             -0.18,              4.20
   3823,8/14/2012, 20:41:39,             -0.16,              4.20
   3824,8/14/2012, 20:41:59,             -0.21,              4.20
   3825,8/14/2012, 20:42:19,             -0.21,              4.20
   3826,8/14/2012, 20:42:39,             -0.16,              4.20
   3827,8/14/2012, 20:42:59,             -0.21,              4.20
   3828,8/14/2012, 20:43:19,             -0.11,              4.20
   3829,8/14/2012, 20:43:39,             -0.18,              4.20
   3830,8/14/2012, 20:44:39,             -0.21,              5.02
   3831,8/14/2012, 20:44:59,             -0.23,              5.02
   3832,8/14/2012, 20:45:19,             -0.16,              5.02
   3833,8/14/2012, 20:45:39,             -0.13,              5.02
   3834,8/14/2012, 20:45:59,             -0.21,              5.02
   3835,8/14/2012, 20:46:19,             -0.18,              5.02
   3836,8/14/2012, 20:46:39,             -0.18,              5.02
   3837,8/14/2012, 20:46:59,             -0.21,              5.02
   3838,8/14/2012, 20:47:19,             -0.18,              5.02
   3839,8/14/2012, 20:47:39,             -0.16,              5.02
   3840,8/14/2012, 20:47:59,             -0.23,              5.08
   3841,8/14/2012, 20:48:19,             -0.18,              5.02
   3842,8/14/2012, 20:48:39,             -0.21,              5.08
   3843,8/14/2012, 20:48:59,             -0.18,              5.02
   3844,8/14/2012, 20:49:19,             -0.23,              5.08
   3845,8/14/2012, 20:49:39,             -0.16,              5.08
   3846,8/14/2012, 20:49:59,             -0.21,              5.08
   3847,8/14/2012, 20:50:19,             -0.21,              5.14
   3848,8/14/2012, 20:50:39,             -0.18,              5.37
   3849,8/14/2012, 20:50:59,             -0.16,              5.19
   3850,8/14/2012, 20:51:19,             -0.18,              5.08
   3851,8/14/2012, 20:51:39,             -0.16,              5.08
   3852,8/14/2012, 20:51:59,             -0.16,              5.08
   3853,8/14/2012, 20:52:19,             -0.16,              5.08
   3854,8/14/2012, 20:52:39,             -0.18,              5.02
   3855,8/14/2012, 20:52:59,             -0.18,              5.08
   3856,8/14/2012, 20:53:19,             -0.13,              5.08
   3857,8/14/2012, 20:53:39,             -0.23,              5.14
   3858,8/14/2012, 20:53:59,             -0.18,              5.55
   3859,8/14/2012, 20:54:19,             -0.16,              6.07
   3860,8/14/2012, 20:54:39,             -0.21,              6.72
   3861,8/14/2012, 20:54:59,             -0.16,              8.01
   3862,8/14/2012, 20:55:39,             -0.21,              9.65
   3863,8/14/2012, 20:55:59,             -0.13,             10.70
   3864,8/14/2012, 20:56:19,             -0.16,             10.12
   3865,8/14/2012, 20:56:39,             -0.18,              7.89
   3866,8/14/2012, 20:56:59,             -0.21,              6.13
   3867,8/14/2012, 20:57:19,             -0.16,              5.43
   3868,8/14/2012, 20:57:39,             -0.21,              5.19
   3869,8/14/2012, 20:57:59,             -0.23,              5.08
   3870,8/14/2012, 20:58:19,             -0.16,              5.08
   3871,8/14/2012, 20:58:39,             -0.21,              5.08
   3872,8/14/2012, 20:58:59,             -0.23,              5.02
   3873,8/14/2012, 20:59:19,             -0.21,              5.02
   3874,8/14/2012, 20:59:39,             -0.21,              5.02
   3875,8/14/2012, 20:59:59,             -0.21,              5.02
   3876,8/14/2012, 21:00:19,             -0.18,              5.02
   3877,8/14/2012, 21:00:39,             -0.18,              5.02
   3878,8/14/2012, 21:00:59,             -0.18,              5.02
   3879,8/14/2012, 21:01:19,             -0.18,              5.08
   3880,8/14/2012, 21:01:39,             -0.21,              5.19
   3881,8/14/2012, 21:01:59,             -0.21,              5.55
   3882,8/14/2012, 21:02:19,             -0.18,              6.43
   3883,8/14/2012, 21:02:39,             -0.16,              8.12
   3884,8/14/2012, 21:02:59,             -0.18,             10.64
   3885,8/14/2012, 21:03:19,             -0.16,             13.05
   3886,8/14/2012, 21:03:39,             -0.16,             12.11
   3887,8/14/2012, 21:03:59,             -0.21,              7.77
   3888,8/14/2012, 21:04:19,             -0.16,              6.13
   3889,8/14/2012, 21:04:39,             -0.18,              6.48
   3890,8/14/2012, 21:04:59,             -0.16,              6.66
   3891,8/14/2012, 21:05:59,             -0.16,              4.61
   3892,8/14/2012, 21:06:19,             -0.21,              5.02
   3893,8/14/2012, 21:07:39,             -0.16,              4.49
   3894,8/14/2012, 21:07:59,             -0.23,              4.32
   3895,8/14/2012, 21:09:19,             -0.18,              4.32
   3896,8/14/2012, 21:10:39,             -0.16,              4.37
   3897,8/14/2012, 21:11:59,             -0.21,              4.32
   3898,8/14/2012, 21:13:19,             -0.23,              4.32
   3899,8/14/2012, 21:14:39,             -0.21,              4.32
   3900,8/14/2012, 21:15:39,             -0.21,              4.43
   3901,8/14/2012, 21:16:59,             -0.23,              4.37
   3902,8/14/2012, 21:17:59,             -0.16,              4.37
   3903,8/14/2012, 21:18:19,             -0.13,              4.20
   3904,8/14/2012, 21:19:19,             -0.18,              4.43
   3905,8/14/2012, 21:19:39,             -0.28,              4.26
   3906,8/14/2012, 21:20:59,             -0.18,              4.32
   3907,8/14/2012, 21:22:19,             -0.18,              4.32
   3908,8/14/2012, 21:22:39,              0.87,              4.20
   3909,8/14/2012, 21:23:39,             -0.18,              4.37
   3910,8/14/2012, 21:23:59,             -0.21,              4.26
   3911,8/14/2012, 21:24:19,             -0.18,              4.20
   3912,8/14/2012, 21:25:19,              0.07,              4.43
   3913,8/14/2012, 21:25:39,             -0.16,              4.26
   3914,8/14/2012, 21:25:59,             -0.26,              4.20
   3915,8/14/2012, 21:27:19,             -0.18,              4.32
   3916,8/14/2012, 21:28:39,             -0.16,              4.32
   3917,8/14/2012, 21:28:59,             -0.13,              4.20
   3918,8/14/2012, 21:29:19,             -0.21,              4.20
   3919,8/14/2012, 21:29:39,             -0.16,              4.14
   3920,8/14/2012, 21:29:59,             -0.18,              4.14
   3921,8/14/2012, 21:30:19,             -0.18,              4.14
   3922,8/14/2012, 21:30:39,             -0.18,              4.14
   3923,8/14/2012, 21:30:59,             -0.21,              4.14
   3924,8/14/2012, 21:31:19,             -0.13,              4.14
   3925,8/14/2012, 21:31:39,             -0.21,              4.26
   3926,8/14/2012, 21:39:39,              0.77,             11.05
   3927,8/14/2012, 21:39:59,             -0.13,              8.36
   3928,8/14/2012, 21:40:19,             -0.18,              7.60
   3929,8/14/2012, 21:40:39,              0.84,              7.36
   3930,8/14/2012, 21:40:59,             -0.21,              7.25
   3931,8/14/2012, 21:41:19,             -0.13,              7.25
   3932,8/14/2012, 21:41:39,             -0.18,              7.25
   3933,8/14/2012, 21:41:59,             -0.21,              7.25
   3934,8/14/2012, 21:42:19,             -0.18,              7.25
   3935,8/14/2012, 21:42:39,             -0.21,              7.25
   3936,8/14/2012, 21:42:59,             -0.21,              7.25
   3937,8/14/2012, 21:43:19,             -0.16,              7.19
   3938,8/14/2012, 21:43:39,             -0.16,              7.25
   3939,8/14/2012, 21:43:59,             -0.23,              7.25
   3940,8/14/2012, 21:44:19,             -0.23,              7.19
   3941,8/14/2012, 21:44:39,             -0.21,              7.19
   3942,8/14/2012, 21:44:59,             -0.16,              7.19
   3943,8/14/2012, 21:45:19,             -0.16,              7.25
   3944,8/14/2012, 21:45:59,             -0.18,              7.71
   3945,8/14/2012, 21:46:19,             -0.23,              7.60
   3946,8/14/2012, 21:46:39,             -0.28,              7.60
   3947,8/14/2012, 21:46:59,             -0.21,              7.60
   3948,8/14/2012, 21:47:19,             -0.23,              7.60
   3949,8/14/2012, 21:47:39,             -0.16,              7.60
   3950,8/14/2012, 21:47:59,             -0.13,              7.60
   3951,8/14/2012, 21:48:19,             -0.23,              7.60
   3952,8/14/2012, 21:48:39,             -0.21,              7.60
   3953,8/14/2012, 21:48:59,             -0.21,              7.60
   3954,8/14/2012, 21:49:19,             -0.16,              7.60
   3955,8/14/2012, 21:49:39,             -0.13,              7.54
   3956,8/14/2012, 21:49:59,             -0.16,              7.54
   3957,8/14/2012, 21:50:19,             -0.18,              7.54
   3958,8/14/2012, 21:50:39,             -0.21,              7.54
   3959,8/14/2012, 21:50:59,             -0.13,              7.48
   3960,8/14/2012, 21:51:19,             -0.13,              7.48
   3961,8/14/2012, 21:51:39,             -0.18,              7.54
   3962,8/14/2012, 21:51:59,             -0.16,              7.42
   3963,8/14/2012, 21:52:19,             -0.21,              7.42
   3964,8/14/2012, 21:52:39,             -0.18,              7.36
   3965,8/14/2012, 21:52:59,             -0.16,              7.36
   3966,8/14/2012, 21:53:19,             -0.21,              7.36
   3967,8/14/2012, 21:53:39,             -0.16,              7.30
   3968,8/14/2012, 21:53:59,             -0.18,              7.30
   3969,8/14/2012, 21:54:19,             -0.16,              7.30
   3970,8/14/2012, 21:54:39,             -0.13,              7.25
   3971,8/14/2012, 21:54:59,             -0.18,              7.25
   3972,8/14/2012, 21:55:19,             -0.16,              7.19
   3973,8/14/2012, 21:55:39,             -0.13,              7.13
   3974,8/14/2012, 21:55:59,             -0.23,              7.13
   3975,8/14/2012, 21:56:19,             -0.21,              7.13
   3976,8/14/2012, 21:56:39,             -0.18,              7.13
   3977,8/14/2012, 21:56:59,             -0.13,              7.19
   3978,8/14/2012, 21:57:19,             -0.16,              7.25
   3979,8/14/2012, 21:57:39,             -0.21,              7.25
   3980,8/14/2012, 21:58:39,             -0.18,              8.12
   3981,8/14/2012, 21:58:59,             -0.21,              7.66
   3982,8/14/2012, 21:59:19,             -0.23,              7.42
   3983,8/14/2012, 21:59:39,             -0.18,              7.36
   3984,8/14/2012, 21:59:59,             -0.18,              7.36
   3985,8/14/2012, 22:00:19,             -0.18,              7.36
   3986,8/14/2012, 22:00:39,             -0.18,              7.42
   3987,8/14/2012, 22:00:59,             -0.23,              7.42
   3988,8/14/2012, 22:01:19,             -0.18,              7.42
   3989,8/14/2012, 22:01:39,             -0.16,              7.36
   3990,8/14/2012, 22:01:59,             -0.21,              7.36
   3991,8/14/2012, 22:02:19,             -0.13,              7.30
   3992,8/14/2012, 22:02:39,             -0.18,              7.30
   3993,8/14/2012, 22:02:59,             -0.18,              7.25
   3994,8/14/2012, 22:03:19,             -0.18,              7.25
   3995,8/14/2012, 22:03:39,              0.59,              7.25
   3996,8/14/2012, 22:03:59,              0.67,              7.19
   3997,8/14/2012, 22:04:19,             -0.18,              7.13
   3998,8/14/2012, 22:04:39,             -0.18,              7.13
   3999,8/14/2012, 22:04:59,             -0.16,              7.07
   4000,8/14/2012, 22:05:19,             -0.16,              7.07
   4001,8/14/2012, 22:05:39,             -0.21,              7.07
   4002,8/14/2012, 22:05:59,             -0.18,              7.07
   4003,8/14/2012, 22:06:19,             -0.21,              7.36
   4004,8/14/2012, 22:06:59,             -0.21,              9.24
   4005,8/14/2012, 22:07:19,             -0.13,              9.94
