GMT Time Correction = -28800
Lg00 (Conditional) Log:
Rec #,Date ,Time,  Pressure [dBars],       IntTemp [C]
    516,8/12/2012, 16:16:51,              8.24,              7.89
    517,8/12/2012, 16:16:53,              8.37,              7.84
    518,8/12/2012, 16:16:55,              8.19,              7.84
    519,8/12/2012, 16:16:57,              8.37,              7.80
    520,8/12/2012, 16:16:59,              8.29,              7.80
    521,8/12/2012, 16:17:01,              8.32,              7.80
    522,8/12/2012, 16:17:03,              8.47,              7.80
    523,8/12/2012, 16:17:05,              8.32,              7.75
    524,8/12/2012, 16:17:07,              8.24,              7.75
    525,8/12/2012, 16:17:09,              8.19,              7.70
    526,8/12/2012, 16:17:11,              8.34,              7.70
    527,8/12/2012, 16:17:13,              8.32,              7.70
    528,8/12/2012, 16:17:15,              8.17,              7.70
    529,8/12/2012, 16:17:17,              8.24,              7.70
    530,8/12/2012, 16:17:19,              8.42,              7.70
    531,8/12/2012, 16:17:21,              8.37,              7.66
    532,8/12/2012, 16:17:23,              8.37,              7.66
    533,8/12/2012, 16:17:25,              8.39,              7.66
    534,8/12/2012, 16:17:27,              8.34,              7.66
    535,8/12/2012, 16:17:29,              8.44,              7.66
    536,8/12/2012, 16:17:31,              7.64,              7.66
    537,8/12/2012, 16:17:33,              5.47,              7.66
    538,8/12/2012, 16:17:35,              2.67,              7.66
    539,8/12/2012, 16:17:53,              2.04,              7.80
    540,8/12/2012, 16:17:55,              4.27,              7.84
    541,8/12/2012, 16:17:57,              6.62,              7.80
    542,8/12/2012, 16:17:59,              8.17,              7.80
    543,8/12/2012, 16:18:01,              8.44,              7.80
    544,8/12/2012, 16:18:03,              8.29,              7.80
    545,8/12/2012, 16:18:05,              8.27,              7.80
    546,8/12/2012, 16:18:07,              8.57,              7.75
    547,8/12/2012, 16:18:09,              8.32,              7.75
    548,8/12/2012, 16:18:11,              8.27,              7.75
    549,8/12/2012, 16:18:13,              8.37,              7.70
    550,8/12/2012, 16:18:15,              8.49,              7.70
    551,8/12/2012, 16:18:17,              8.34,              7.70
    552,8/12/2012, 16:18:19,              8.34,              7.70
    553,8/12/2012, 16:18:21,              8.29,              7.70
    554,8/12/2012, 16:18:23,              8.37,              7.66
    555,8/12/2012, 16:18:25,              8.32,              7.66
    556,8/12/2012, 16:18:27,              8.29,              7.66
    557,8/12/2012, 16:18:29,              8.39,              7.66
    558,8/12/2012, 16:18:31,              8.44,              7.66
    559,8/12/2012, 16:18:33,              8.34,              7.66
    560,8/12/2012, 16:18:35,              7.97,              7.66
    561,8/12/2012, 16:18:37,              8.22,              7.66
    562,8/12/2012, 16:18:39,              7.64,              7.66
    563,8/12/2012, 16:18:41,              5.17,              7.66
    564,8/12/2012, 16:18:43,              2.87,              7.66
    565,8/12/2012, 16:19:01,              1.17,              7.84
    566,8/12/2012, 16:19:03,              3.27,              7.84
    567,8/12/2012, 16:19:05,              5.57,              7.84
    568,8/12/2012, 16:19:07,              7.74,              7.84
    569,8/12/2012, 16:19:09,              8.27,              7.80
    570,8/12/2012, 16:19:11,              8.29,              7.80
    571,8/12/2012, 16:19:13,              8.22,              7.80
    572,8/12/2012, 16:19:15,              8.29,              7.80
    573,8/12/2012, 16:19:17,              8.27,              7.75
    574,8/12/2012, 16:19:19,              8.32,              7.75
    575,8/12/2012, 16:19:21,              8.27,              7.75
    576,8/12/2012, 16:19:23,              8.24,              7.70
    577,8/12/2012, 16:19:25,              8.17,              7.70
    578,8/12/2012, 16:19:27,              8.29,              7.70
    579,8/12/2012, 16:19:29,              8.24,              7.70
    580,8/12/2012, 16:19:31,              8.44,              7.70
    581,8/12/2012, 16:19:33,              8.37,              7.70
    582,8/12/2012, 16:19:35,              8.44,              7.66
    583,8/12/2012, 16:19:37,              8.29,              7.66
    584,8/12/2012, 16:19:39,              8.17,              7.66
    585,8/12/2012, 16:19:41,              8.32,              7.66
    586,8/12/2012, 16:19:43,              8.39,              7.66
    587,8/12/2012, 16:19:45,              8.32,              7.66
    588,8/12/2012, 16:19:47,              8.32,              7.66
    589,8/12/2012, 16:19:49,              8.24,              7.66
    590,8/12/2012, 16:19:51,              8.34,              7.66
    591,8/12/2012, 16:19:53,              8.09,              7.66
    592,8/12/2012, 16:19:55,              5.67,              7.66
    593,8/12/2012, 16:19:57,              2.67,              7.66
    594,8/12/2012, 16:20:15,              1.14,              7.94
    595,8/12/2012, 16:20:17,              3.27,              7.94
    596,8/12/2012, 16:20:19,              5.52,              7.94
    597,8/12/2012, 16:20:21,              7.74,              7.89
    598,8/12/2012, 16:20:23,              8.32,              7.84
    599,8/12/2012, 16:20:25,              8.29,              7.84
    600,8/12/2012, 16:20:27,              8.19,              7.84
    601,8/12/2012, 16:20:29,              8.37,              7.80
    602,8/12/2012, 16:20:31,              8.29,              7.80
    603,8/12/2012, 16:20:33,              8.22,              7.80
    604,8/12/2012, 16:20:35,              8.22,              7.75
    605,8/12/2012, 16:20:37,              8.27,              7.75
    606,8/12/2012, 16:20:39,              8.39,              7.75
    607,8/12/2012, 16:20:41,              8.39,              7.75
    608,8/12/2012, 16:20:43,              8.32,              7.70
    609,8/12/2012, 16:20:45,              8.42,              7.70
    610,8/12/2012, 16:20:47,              8.44,              7.70
    611,8/12/2012, 16:20:49,              8.32,              7.70
    612,8/12/2012, 16:20:51,              8.32,              7.70
    613,8/12/2012, 16:20:53,              8.24,              7.70
    614,8/12/2012, 16:20:55,              8.34,              7.66
    615,8/12/2012, 16:20:57,              8.32,              7.66
    616,8/12/2012, 16:20:59,              8.24,              7.66
    617,8/12/2012, 16:21:01,              7.09,              7.66
    618,8/12/2012, 16:21:03,              4.62,              7.66
    619,8/12/2012, 16:21:05,              1.74,              7.66
    620,8/12/2012, 16:21:23,              2.84,              7.94
    621,8/12/2012, 16:21:25,              4.94,              7.94
    622,8/12/2012, 16:21:27,              7.32,              7.94
    623,8/12/2012, 16:21:29,              8.27,              7.89
    624,8/12/2012, 16:21:31,              8.24,              7.84
    625,8/12/2012, 16:21:33,              8.29,              7.84
    626,8/12/2012, 16:21:35,              8.49,              7.80
    627,8/12/2012, 16:21:37,              8.32,              7.80
    628,8/12/2012, 16:21:39,              8.24,              7.80
    629,8/12/2012, 16:21:41,              8.19,              7.80
    630,8/12/2012, 16:21:43,              8.39,              7.75
    631,8/12/2012, 16:21:45,              8.34,              7.75
    632,8/12/2012, 16:21:47,              8.44,              7.75
    633,8/12/2012, 16:21:49,              8.22,              7.70
    634,8/12/2012, 16:21:51,              8.37,              7.70
    635,8/12/2012, 16:21:53,              8.34,              7.70
    636,8/12/2012, 16:21:55,              8.44,              7.70
    637,8/12/2012, 16:21:57,              8.49,              7.70
    638,8/12/2012, 16:21:59,              8.37,              7.70
    639,8/12/2012, 16:22:01,              8.49,              7.66
    640,8/12/2012, 16:22:03,              8.52,              7.66
    641,8/12/2012, 16:22:05,              8.37,              7.66
    642,8/12/2012, 16:22:07,              8.42,              7.66
    643,8/12/2012, 16:22:09,              8.27,              7.66
    644,8/12/2012, 16:22:11,              8.44,              7.66
    645,8/12/2012, 16:22:13,              7.94,              7.66
    646,8/12/2012, 16:22:15,              5.22,              7.66
    647,8/12/2012, 16:22:17,              2.24,              7.66
    648,8/12/2012, 16:22:37,              2.64,              7.94
    649,8/12/2012, 16:22:39,              4.87,              7.94
    650,8/12/2012, 16:22:41,              7.07,              7.94
    651,8/12/2012, 16:22:43,              8.27,              7.89
    652,8/12/2012, 16:22:45,              8.37,              7.89
    653,8/12/2012, 16:22:47,              8.32,              7.84
    654,8/12/2012, 16:22:49,              8.42,              7.80
    655,8/12/2012, 16:22:51,              8.27,              7.80
    656,8/12/2012, 16:22:53,              8.37,              7.80
    657,8/12/2012, 16:22:55,              8.24,              7.80
    658,8/12/2012, 16:22:57,              8.29,              7.75
    659,8/12/2012, 16:22:59,              8.52,              7.75
    660,8/12/2012, 16:23:01,              8.49,              7.75
    661,8/12/2012, 16:23:03,              8.49,              7.75
    662,8/12/2012, 16:23:05,              8.42,              7.70
    663,8/12/2012, 16:23:07,              8.42,              7.70
    664,8/12/2012, 16:23:09,              8.47,              7.70
    665,8/12/2012, 16:23:11,              8.39,              7.70
    666,8/12/2012, 16:23:13,              8.24,              7.70
    667,8/12/2012, 16:23:15,              8.27,              7.70
    668,8/12/2012, 16:23:17,              8.37,              7.70
    669,8/12/2012, 16:23:19,              8.34,              7.70
    670,8/12/2012, 16:23:21,              8.29,              7.70
